cores,size,time,gflops
1,20000,334.989862,47.762639
1,20000,335.086546,47.748858
2,20000,173.365538,92.290545
2,20000,173.475398,92.232099
4,20000,86.092339,185.846967
4,20000,86.536807,184.892425
8,20000,43.657118,366.492359
8,20000,43.463294,368.126723
16,20000,22.227361,719.833531
16,20000,22.219205,720.097771
32,20000,16.782386,953.380515
32,20000,17.639357,907.062517
64,20000,17.458522,916.457892
64,20000,17.090563,936.189154
128,20000,18.509317,864.429521
128,20000,18.483381,865.642492
