cores,size,time,gflops
1,20000,164.964995,96.990274
1,20000,162.722928,98.326648
2,20000,84.953611,188.338081
2,20000,85.124115,187.960838
4,20000,43.482415,367.964845
4,20000,43.485632,367.937617
8,20000,22.910981,698.355071
8,20000,22.905685,698.516546
16,20000,11.453302,1396.977000
16,20000,11.292011,1416.930899
32,20000,6.504019,2460.017244
32,20000,6.530332,2450.105017
64,20000,7.492410,2135.494402
64,20000,5.447737,2936.999532
128,20000,8.344736,1917.376524
128,20000,7.726575,2070.775324
