cores,size,time,gflops
1,20000,168.682427,94.852797
1,20000,169.112503,94.611573
2,20000,90.850014,176.114447
2,20000,90.215088,177.353926
4,20000,44.806055,357.094590
4,20000,45.387790,352.517711
8,20000,22.915933,698.204177
8,20000,23.026749,694.844056
16,20000,11.600738,1379.222635
16,20000,11.687900,1368.937098
32,20000,7.775803,2057.665206
32,20000,7.645143,2092.832074
64,20000,7.059779,2266.359831
64,20000,6.725944,2378.848336
128,20000,8.671457,1845.134026
128,20000,8.747094,1829.178879
