cores,size,time,gflops
1,20000,165.249282,96.823416
1,20000,162.884613,98.229045
2,20000,82.677924,193.522035
2,20000,82.643398,193.602881
4,20000,42.623242,375.382049
4,20000,42.496225,376.504031
8,20000,21.932226,729.520098
8,20000,21.914305,730.116710
16,20000,11.498309,1391.508911
16,20000,11.582031,1381.450335
32,20000,6.957493,2299.678968
32,20000,7.048934,2269.846615
64,20000,6.019847,2657.874806
64,20000,5.978441,2676.282873
128,20000,9.261085,1727.659352
128,20000,9.287211,1722.799169
